City,Place,Review,Rating,Name,Date,Raw_Review,Wheelchair Accessibility,Visual Impairments,Mobility Impairments,Hearing Impairments
New Delhi,India Gate,world war ii memorial nice lawns good dec jan evening morning walks nice ice cream lot crowd families,4,Anonymous,,"World War -II memorial, Nice Lawns, Good in Dec/Jan; Evening Morning walks, Nice Ice Cream, Lot of Crowd , families",1.0,1.0,1.0,1.0
New Delhi,Friday Mosque (Jama Masjid),favorite place delhi amazing arriving easy task need walk maybe miles crossing away people vehicles clean place adventurer,5,Anonymous,,"This is my favorite place in Delhi.

Everything in here is amazing.

Arriving here is not an easy task. You will need to walk maybe 2 miles crossing away between people and vehicles.

Not the most clean place, so if you don't have an adventurer...",0.5,0.5,0.5,1.0
New Delhi,Red Fort (Lal Quila),fort bit run architecture amazing lot interesting information history fort say missed delhi cover basics,4,Anonymous,,Although the fort is a bit run down the architecture is amazing and there's a lot of interesting information on the history of the fort. I would say it is not to be missed if you're in Delhi but you can cover the basics in...,0.5,0.5,0.5,1.0
New Delhi,Qutub Minar,qutab minar delhi pride coins delhi metro historic good place near thela foods good,5,Anonymous,,"Qutab minar is delhi's pride

you can find it on all coins of delhi metro

historic and good place, near by thela foods is good",0.5,0.5,0.5,1.0
New Delhi,Qutub Minar,really history fan wish learn experience architecture new delhi place surrounded beautiful monuments historic background ages,5,Anonymous,,If you are really history fan and wish to learn more about it and experience the architecture then New Delhi is place for you. It is surrounded by all the beautiful monuments those have historic background and have been here since ages now.,0.5,0.5,0.5,1.0
New Delhi,Lodhi Garden,used stay khan market area used visit lodi gardens sun day family picnics especially winters,3,Anonymous,,"When I used to stay in Khan market area, I used to visit Lodi Gardens very often on sun day for family picnics especially during winters.",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,best place lots architecture historical minar greenry aa far look best family friends hire guide garden huge picnic family,5,Anonymous,,"Best place with lots of architecture other then historical Minar. Greenry aa far you look. The best you can go with family, friends. You can hire guide also Garden are huge for picnic and family get together.",0.5,0.5,0.5,1.0
New Delhi,Friday Mosque (Jama Masjid),muslin mosque accommodate enormous numbers worshipers make sure socks ground hot sun carpets provided places photographs allowed inside,4,Anonymous,,This muslin mosque can accommodate enormous numbers of worshipers. Make sure you have thick socks as the ground can get very hot in the sun. Carpets are provided in some places. No photographs allowed inside,0.5,0.5,0.5,1.0
New Delhi,Delhi Airport Metro Express,terrific journey fro airport elegant interior crowd stoppages great speed smooth ride clean compartments hallmark delhi airport metro express visitor delhi especially coming heat city,5,Anonymous,,"A terrific journey to and fro from Airport. Elegant interior, less crowd, less stoppages and great speed, smooth ride and clean compartments are the hallmark of Delhi Airport Metro Express.A must for every visitor in Delhi especially for coming to the heat of the city...",1.0,1.0,1.0,1.0
New Delhi,Delhi Airport Metro Express,budget time saving mode transport fastest way way airport minutes new delhi railway station getting late catch flight del ixc took metro reached time recommend travelers travelling,4,Anonymous,,"Budget and Time saving mode of transport as well as fastest way all the way to airport just 19 Minutes from New Delhi Railway Station.
I was getting late to catch flight from Del-Ixc took metro and reached before time.
Will recommend all travelers travelling...",1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,moving architecture scale monumental went hot day scorching worth visit whilst delhi make sure visit tomb right going humayun,4,Anonymous,,Very moving architecture and the scale is monumental.  Went on a very hot day and it was scorching but still worth the visit whilst in Delhi.  Make sure you visit the other tomb to the right before going to Humayun's.,1.0,0.5,1.0,1.0
New Delhi,Red Fort (Lal Quila),gone lal quila month january nicely built sahanjhan learned schooling days shows organised stalls outside gives taste carnival,4,Anonymous,,I have gone to Lal Quila in the month of January. It is very nicely built by Sahanjhan as learned in schooling days. There are many shows organised there. There are many stalls outside it which gives the taste of a carnival.,0.5,0.5,0.5,1.0
New Delhi,Gurudwara Bangla Sahib,divine bliss valued truly prized experience belief faith come alive structure simply wonderful intricate ornamented details people wakes life come pay homage bow heads sikh,5,Anonymous,,"The Divine Bliss is Valued And Truly A Prized Experience , The Belief & Faith Come Alive Under One Structure, Which Is Simply Wonderful With Intricate Ornamented Details & People From All Wakes Of Life Come To Pay Homage By Bow Their Heads To Sikh...",1.0,1.0,1.0,1.0
New Delhi,India Gate,good photographic opportunities new delhi national holidays india gate areas crowded snack vendors families visiting surrounding states,5,Anonymous,,Good photographic opportunities. A must-see when in New Delhi. On national holidays the India gate areas can become crowded with snack vendors and families visiting from surrounding states.,1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,architecture worth détour temple surrounded acres gardens creating green southern neighborhoods delhi note visitors mandatory bag checks shoes queues reach kilometer traffic extremely,4,Anonymous,,"The architecture is worth the détour. This temple is surrounded by several acres of gardens, creating a green haven in the southern neighborhoods of Delhi. 

Note to visitors: mandatory bag checks, no shoes, and queues that reach more than a kilometer. 

Traffic can be extremely...",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,think best monument delhi huge neat clean toms kept nad garden near amazing love,5,Anonymous,,i think its one of the best monument of Delhi . the are is so huge and neat and clean.  the toms are so well kept nad garden near it so amazing . i love to see it again and again.,1.0,0.5,1.0,1.0
New Delhi,Lotus Temple,beautiful great place visit meditate real silent environment bring calmness relieve stress tension note place children noise environment ensure visit main building,5,Anonymous,,"beautiful & Great place to visit and meditate. Real silent environment to bring in the calmness and relieve stress and tension. 

Note that this in not the place for children as this is a no noise environment. hence, ensure not to visit the main building...",1.0,0.5,1.0,1.0
New Delhi,Chandni Chowk,prepared exhilarating rickshaw ride enthralling ancient city wish spent time,4,Anonymous,,Nothing prepared us for the exhilarating rickshaw ride through this enthralling ancient city. I wish we could of spent more time there.,0.0,0.0,0.0,1.0
New Delhi,Qutub Minar,arrive metro qutb minar rickshaw tower let shopping centres way buy ticket opposite road main site site,3,Anonymous,,Arrive by metro at Qutb Minar and take a rickshaw to the Tower. Don't let them take you to any shopping centres along the way! You buy your ticket on the opposite side of the road to the main site. The site itself is full...,0.5,0.5,0.5,1.0
New Delhi,Delhi Airport Metro Express,delhi airport metro express big relief delhites reach airport traffic time thing started wifi service express service maybe,4,Anonymous,,Delhi Airport Metro Express is a big relief to Delhites to reach the airport without any traffic and being there on time. Only thing is they haven't started the wifi service yet. Also the express service is very less maybe because there are very less...,1.0,1.0,1.0,1.0
New Delhi,India Gate,saw dusk evening moon wow huge structure national monument india steer clear possible naughty little girls second paint hands,5,Anonymous,,"We saw this at dusk on an evening of the full moon. WOW. It is a huge structure which is a national monument of India.
However steer clear (if that is possible) of the naughty little girls who within a second will paint your hands...",1.0,1.0,1.0,1.0
New Delhi,Hauz Khas Village,village actually fully covered nice grass offers pleasant time spent great young people,5,Anonymous,,The village is actually fully covered with nice grass and offers a pleasant time to be spent.Great for young people.,0.5,0.5,0.5,1.0
New Delhi,India Gate,honestly gate impressive suggested numerous guide books somewhat forms delhi routine tight schedule definitely skip favour marvels sound smell chaos,5,Anonymous,,"Honestly, the gate itself is not as impressive as is suggested by numerous guide-books. It somewhat forms part of the Delhi Routine, but if I were on a tight schedule, I would definitely skip it in favour of such marvels as the Sound, smell, chaos...",1.0,1.0,1.0,1.0
